spatial_id,Mental Health Score,Mental Health Binary,Unemployment Rate,High Education Rate,Average Income,Median Age,Recent Immigrant Rate,Rented Rate,Visible Minority Rate,Visible Minority Binary,Work Stress Score,Work Stress binary,Rate of Regular alcohol,Active transportation,Rate of Active population,Rate of Daily Smokers,Total Population,Food Insecurity score,Food Insecurity binary,Diabetes Type 2 rate,Diabetes,Overweight,Obese,Residential Instability,Material Deprivation,Ethnic Concentration,Residential Instability quintiles,Material Deprivation quintiles,Ethnic Concentration quintiles
5350424.16,3.7599132,0,7.3,62.2297,160169.0771,39.3,10.5643,8.9117,73.7877,1,2.760003371,0,50.4917,46.0803,48.9592,5.5379,9610,1.013035278,0,9.124,0,47.9763,15.2886,-1.13386362,-0.527637357,1.568691403,1,2,5
5350430.03,3.772602113,0,6.7,39.9055,146625.2497,41.1,5.9104,9.4665,24.7225,0,2.901994444,1,54.363,48.649,54.3134,5.5707,6217,1.036597589,0,7.7526,0,37.5051,18.8739,-0.713027243,-0.612678025,0.092267483,1,2,3
5350430.05,3.839013174,0,4.9,43.616,149950.9009,37,7.4142,5.9708,52.0505,1,2.857712255,1,54.6854,50.211,53.8381,4.8006,8242,1.021861869,0,6.1444,0,43.5059,17.173,-1.16349962,-0.628313341,0.455307552,1,2,3
5350430.06,3.902539329,0,6.2,38.9423,136832.1267,35.1,8.8174,8.5055,65.9733,1,2.81663708,1,58.637,48.9459,52.887,5.6447,7644,1.013721777,0,3.7237,0,51.1489,17.068,-1.317476477,-0.438586006,0.942252147,1,2,4
5350430.07,3.709353723,1,6.6,41.8378,129312.992,37.5,7.4052,15.9236,46.8959,1,2.912324995,1,55.05,47.4752,54.8109,6.0125,8521,1.03172671,0,6.6177,0,36.949,20.4656,-0.330549477,-0.707446909,0.601984616,2,2,4
5350430.08,3.780890407,0,4.9,35.5382,125361.2206,37.8,14.1697,19.1472,59.1193,1,2.872923119,1,55.7481,52.7032,54.0767,6.4946,7994,1.066259834,0,5.2472,0,40.588,15.6393,-0.760282223,-0.501104669,0.631612376,1,2,4
5350431.01,3.774187534,0,5.4,35.0633,161336.6423,58,6.1887,6.535,19.3157,0,2.787906621,0,56.1374,47.2986,53.4698,3.4915,7248,1.022216554,0,10.9672,1,39.8424,14.2053,-0.441898575,-0.778324537,-0.426939843,2,1,2
5350431.02,3.752931242,0,6,37.4764,234987.7341,50.3,9.8554,12.2638,33.4344,1,2.944565533,1,47.9996,45.9751,51.6638,4.0772,7914,1.035098515,0,11.442,1,30.4432,14.3163,-0.445702305,-0.679641396,-0.293862245,2,2,2
5350440,3.795631023,0,8.9,47.6894,223522.9477,46.9,7.5505,16.5589,33.767,1,2.952144536,1,49.0144,47.8393,52.8984,3.6042,8070,1.044093105,0,7.76,0,32.0034,15.075,-0.202211128,-0.848823014,0.209220813,3,1,3
5350441.02,3.567891299,1,6.8,39.7139,147787.4492,50.6,5.478,45.0469,19.0866,0,2.78178784,0,45.5825,47.3553,49.7844,8.4303,4883,1.094636882,0,12.5768,1,33.2822,20.5032,0.767838284,-0.210570695,0.23280544,4,3,3
5350441.03,3.71413747,0,5.5,45.4482,201523.9563,46.4,4.5613,17.3551,21.1907,0,2.962681722,1,43.5564,49.5616,53.2296,4.5823,7777,1.067543464,0,10.2557,0,25.9236,19.6679,-0.449514523,-0.649636508,0.32141779,2,2,3
5350441.04,3.840389914,0,7.6,45.2967,201172.1567,42,4.2745,6.1547,23.5599,0,2.997311535,1,36.7826,51.1466,55.4349,2.4989,5989,1.058928259,0,5.2869,0,23.0792,15.8503,-0.860815599,-0.796273571,0.328806045,1,1,3
5350442.02,3.503793014,1,11.5,36.5183,106646.1903,48.2,5.4512,30.2113,24.7088,0,2.852498232,1,47.3111,45.2428,49.4028,9.3566,4379,1.097641328,0,13.2801,1,32.7754,22.7205,0.35899804,0.099418103,0.369691056,4,4,3
5350442.03,3.811799053,0,7.8,52.6397,242303.8729,47.6,4.8057,6.1547,17.769,0,3.020486533,1,44.3934,51.823,56.7163,3.5885,5791,1.03975172,0,9.9414,0,28.414,17.5028,-0.646086896,-1.095841819,0.013137581,2,1,3
5350442.04,3.728969976,0,7.4,38.4404,153455.0145,45.5,4.6442,21.9613,19.6504,0,2.924406413,1,49.797,47.5113,53.7736,6.2898,4005,1.041872244,0,10.6354,1,33.1826,17.1178,-0.178307402,-0.538739752,-0.230111324,3,2,2
5350442.05,3.863570092,0,5.9,45.4285,129798.1937,41.6,5.4321,8.4909,36.6278,1,3.025319033,1,51.8839,51.3454,58.9681,4.6515,7710,1.044378819,0,5.0365,0,33.9317,13.9167,-0.416377925,-0.588120774,0.263358085,2,2,3
5350442.06,3.803827452,0,5.7,51.7669,151131.5735,36.4,17.3728,9.3963,62.0212,1,2.830045812,1,56.0335,45.7244,55.146,6.0759,14358,1.014174426,0,6.1633,0,47.7565,15.3018,-0.58499597,-0.649861383,1.184747422,2,2,4
5350450.02,3.470589507,1,4.7,28.961,112606.9578,54.3,3.9189,35.2796,14.2437,0,2.824157062,1,48.0436,45.1979,47.732,8.1047,3398,1.089565037,0,15.8886,1,34.7383,22.0085,0.618896172,-0.008377922,-0.458667283,4,3,2
5350450.03,3.728639312,0,10.1,35.3514,130210.3607,45.7,5.4907,16.085,23.7868,0,2.938427562,1,46.4392,48.4942,53.8828,6.337,9438,1.057947914,0,9.233,0,30.7482,16.1462,-0.130954221,-0.283685496,0.22614298,3,3,3
5350450.05,3.816984101,0,6.3,42.135,167291.6618,42.9,6.2903,14.132,35.1121,1,3.103360086,1,41.4891,46.8627,54.208,4.4795,6559,1.064129578,0,4.9348,0,26.0184,12.986,-0.473746692,-0.467109741,0.489923168,2,2,4
5350450.06,3.835884486,0,8.3,52.1146,195064.1245,38.7,10.7077,13.4104,53.3651,1,2.927707156,1,49.2866,51.2592,56.1737,4.4064,9227,1.025562181,0,5.5425,0,37.3319,18.1345,-0.881698553,-0.766966965,1.016512018,1,1,4
5350451.01,3.539777947,1,7.2,31.477,94720.0413,51.6,3.9629,39.2713,13.3253,0,2.880688946,1,49.6468,47.0377,51.9975,7.3153,2484,1.079308265,0,13.505,1,31.7356,20.8569,0.506208504,0.107970554,-0.362010059,4,4,2
5350451.02,3.488439585,1,8.9,31.7261,108143.0901,48.7,3.2366,41.8065,15.6298,0,2.898412973,1,47.7293,49.9228,49.4991,7.7805,5240,1.108156659,0,13.8318,1,32.9563,21.7373,0.950371492,0.175211727,-0.141669023,5,4,2
5350451.03,3.672836015,1,7.8,32.4809,127902.5844,44.5,5.7771,14.7302,29.9987,1,2.924420991,1,46.9768,45.0073,53.7251,7.6508,7547,1.06001245,0,9.0391,0,32.0933,20.4468,-0.457159495,-0.10262054,0.210594708,2,3,3
5350451.05,3.71888643,0,7.9,41.0065,183112.389,44.3,5.6061,17.3463,21.7095,0,2.979940314,1,44.6202,48.4984,53.7084,4.9259,5288,1.074529253,0,9.8891,0,29.3204,17.7911,-0.526684801,-0.403913476,0.275755531,2,2,3
5350451.06,3.873446962,0,7.5,36.6988,146830.1843,37.1,6.0694,12.3749,35.3039,1,3.026955377,1,49.4905,48.3329,54.7958,4.3783,7240,1.050620159,0,2.3276,0,31.8566,15.2639,-0.619886485,-0.453429133,0.748429713,2,2,4
5350451.07,3.971290567,0,7.6,40.3725,144904.5228,37.9,6.975,7.234,41.5618,1,2.945640448,1,61.0947,50.3258,58.6245,4.3076,5481,1.026746398,0,2.4824,0,43.743,14.7846,-0.864908433,-0.517581181,0.579297322,1,2,4
5350452.01,3.363040189,1,7.3,22.9861,107994.204,41.4,3.9078,31.6794,16.3021,0,2.849126313,1,45.12,46.7264,48.9104,10.4504,3429,1.152704385,1,14.7456,1,29.8756,26.1587,0.183372704,0.100327096,-0.017183001,4,4,3
5350452.02,3.291227441,1,10,21.3061,95255.1479,40,3.4089,49.4112,19.6734,0,2.783480376,0,43.4908,50.2485,46.5218,13.611,5327,1.248764277,1,14.019,1,31.2205,24.2056,0.376979172,0.540892946,0.3394859,4,4,3
5350452.03,3.554066195,1,7.1,31.9675,119441.8527,47.9,3.6974,26.1249,18.7235,0,2.906674145,1,48.1773,45.5058,51.864,7.8054,5907,1.077895611,0,13.0712,1,33.4078,21.1854,-0.125303059,-0.127236385,-0.130731333,3,3,2
5350452.05,3.838801232,0,7.6,42.8489,138322.7346,35.2,15.8653,13.6074,56.0063,1,2.809795501,1,53.9992,46.7405,51.6795,5.5829,6385,1.017466052,0,7.5662,0,50.7353,14.8726,-0.894947048,-0.27241291,1.044380684,1,3,4
5350452.06,3.8132524,0,2.6,39.56,128577.8624,35.6,6.7312,15.219,53.5611,1,2.837321265,1,52.4439,46.7061,50.1082,8.2911,4858,1.017510442,0,6.4477,0,47.6543,14.3382,-0.955586611,-0.336208299,1.118541913,1,3,4
5350452.07,3.742817228,0,9.1,34.5315,155958.1701,45.8,4.9703,12.5338,17.201,0,2.933157081,1,49.7967,44.9485,54.4709,5.7217,5895,1.042394253,0,9.5206,0,34.0252,16.7446,-0.712386228,-0.539610709,-0.143236778,1,2,2
5350455,3.897352376,0,5.9,30.2778,146486.7312,40.7,4.1762,9.5803,13.8709,0,3.118279249,1,47.8407,49.0706,56.0974,3.4694,9401,1.040810867,0,6.0634,0,28.7138,12.757,-0.628282698,-0.608524985,-0.322777855,2,2,2
5350456.01,3.869619237,0,8.4,33.2465,186176.549,50.2,5.1022,8.912,11.3166,0,2.915057339,1,49.2223,48.2993,55.7186,3.9241,5514,1.024601321,0,11.0353,1,34.3311,14.9419,-0.241277399,-0.609008711,0.618299193,3,2,4
5350456.02,3.813723394,0,7.7,31.7817,135746.8253,41.4,7.7752,14.5397,20.018,0,2.952198781,1,51.6654,45.7874,54.0218,5.6575,8872,1.031244911,0,8.9376,0,34.9527,16.1789,-0.444899902,-0.499086382,0.447392429,2,2,3
5350456.03,3.747830929,0,8.5,17.2614,131330.3252,50.5,1.0109,7.0162,6.9358,0,2.903541047,1,54.9029,43.1403,53.4218,5.4928,4037,1.021518881,0,12.6871,1,37.9678,17.0094,-0.529668033,-0.441463682,-0.617511068,2,2,1
5350460.01,3.830786512,0,4.8,44.9344,203719.5185,41.6,5.2183,12.2328,21.7793,0,2.995337843,1,48.6902,46.2157,52.1018,3.7069,8003,1.035363863,0,6.7163,0,33.0104,13.8832,-0.681755606,-0.867325102,0.051574099,2,1,3
5350460.02,3.793285177,0,3.7,37.072,261803.2084,51.5,4.2295,16.0828,18.6225,0,2.886444455,1,52.958,49.9308,53.2147,4.0244,3775,1.032431102,0,12.1574,1,35.6377,17.919,-0.24610714,-0.489276692,-0.348926749,3,2,2
5350461.01,3.992265148,0,4.9,36.7579,199585.5212,38.4,8.2464,8.919,16.3559,0,2.971770186,1,41.4573,50.4536,55.4465,3.6968,7294,1.040373658,0,1.7644,0,30.4752,11.2596,-1.001646013,-0.721005868,0.037744272,1,1,3
5350461.02,3.848261843,0,4.8,33.5211,190106.4396,48,3.6446,12.9611,11.644,0,2.972060885,1,48.4729,48.4704,52.1898,5.3458,8674,1.027986229,0,8.8928,0,29.0255,16.7271,-0.532108646,-0.720590057,-0.596839881,2,1,1
5350470,3.60521368,1,7.1,15.6395,105045.6696,47.7,1.5448,3.73,4.2066,0,2.844880011,1,59.9962,39.6168,54.4167,5.4097,2924,1.020173989,0,14.727,1,41.1313,23.2777,-0.46436607,-0.302174138,-0.890813555,2,3,1
5350471,3.66117973,1,5,12.8579,122285.3196,51.6,2.0628,11.4924,4.4432,0,2.897600109,1,58.4121,40.8224,55.2013,4.3609,3511,1.01549161,0,13.7553,1,39.7121,21.7049,-0.358684267,0.061285883,-0.858528868,2,4,1
5350472,3.761528154,0,5.9,18.0171,108938.2835,37.6,4.0043,15.9839,20.8608,0,2.959529974,1,57.5631,51.8526,56.1017,6.2602,8504,1.046923641,0,6.8779,0,37.6244,19.624,-0.413871962,-0.072349037,-0.10006652,2,3,2
5350473.01,3.727940934,0,7.3,18.3737,126309.9251,39.8,2.4707,19.2618,9.9669,0,3.066788077,1,42.6132,47.9904,57.1936,4.7315,7254,1.060954369,0,6.1033,0,28.4212,14.9746,-0.500201482,-0.268884791,-0.272862516,2,3,2
5350473.02,3.633664076,1,10,14.6936,105016.0827,39.1,2.4407,23.8795,12.0938,0,2.961641983,1,43.8839,47.6997,53.493,8.4503,7508,1.103216287,0,8.4833,0,28.0506,18.5911,-0.245077106,0.275067995,-0.302973366,3,4,2
5350473.03,3.577511883,1,10.4,14.484,103368.8812,43.2,3.154,18.8472,7.0522,0,2.88053159,1,47.2888,45.649,51.8712,7.1025,4098,1.085237657,0,11.8027,1,29.4298,21.7377,-0.010172587,0.16146054,-0.397603853,3,4,2
5350474,3.682852973,1,6.8,15.9791,118478.1284,47.7,2.4841,10.2824,6.1368,0,2.854930019,1,53.9269,44.2994,52.0528,4.1754,5964,1.014405446,0,15.6089,1,42.1332,21.8283,-0.244258707,-0.196029012,-0.81864611,3,3,1
5350475,3.51731795,1,7,15.1916,96040.0728,47.7,2.2511,18.8861,10.3622,0,2.878696888,1,52.4274,37.9428,48.1102,4.5351,7151,1.05347859,0,16.2194,1,37.3427,26.7968,0.019567863,0.197854457,-0.617544653,3,4,1
5350476.01,3.582089058,1,8.8,13.3333,71766.5693,46.3,2.8689,4.3103,0.01,0,2.971594613,1,61.569,37.4739,51.1643,9.5088,244,1.053738232,0,11.4972,1,33.5974,26.9133,0,0,0,1,1,1
5350476.02,3.587453231,1,10.2,12.8981,88314.4775,51.7,2.123,15.4167,5.4969,0,2.856951639,1,58.4246,38.6552,53.0415,5.3793,2274,1.024024769,0,15.7109,1,40.4103,22.8028,-0.162239165,0.307986915,-1.183124514,3,4,1
5350480.01,3.650554617,1,6.7,13.5451,86356.3424,40.8,4.1032,43.6589,11.8329,0,2.728771019,0,48.4641,46.2335,49.6226,13.5996,4741,1.154040275,1,7.9061,0,25.6869,23.2929,0.187875288,0.521610571,-0.101008807,4,4,2
5350480.02,3.95556837,0,7.8,26.1302,128941.4338,35.5,6.1201,11.9989,31.4037,1,2.878477122,1,54.6791,47.6457,60.4203,8.121,13301,1.045249812,0,2.0852,0,33.2194,20.2884,0.08907,0.0357,0.8508,3,4,4
5350481.01,3.977611028,0,7.3,26.202,136015.5863,34.1,8.8851,10.5845,29.5316,1,2.847578338,1,60.1711,44.2139,66.3325,8.3676,11293,1.035588017,0,2.1642,0,33.3313,18.0053,0.08907,0.0357,0.8508,3,4,4
5350481.02,3.62266746,1,9.1,17.8498,108095.6399,42.9,3.7258,26.2683,12.1741,0,2.830192285,1,60.7664,40.2825,52.4531,13.6232,5101,1.092808055,0,7.9681,0,30.1193,27.8765,-0.182102404,-0.284038494,-0.059991954,3,3,2
5350482,3.832361306,0,6.2,22.3463,151324.8369,39.6,6.4562,9.2946,22.0014,0,2.846824378,1,58.2658,45.5201,61.264,7.9167,9813,1.044661931,0,5.1147,0,27.986,23.0908,-0.786971144,-0.31849337,0.277529931,1,3,3
5350483.01,3.778390769,0,9.7,14.9856,111155.9034,38.6,0.8015,16.6067,4.7858,0,2.683850754,0,80.8399,30.0976,57.4623,9.7098,5370,1.032810818,0,4.0422,0,36.6666,39.6336,-0.375384197,-0.36339169,-0.436997696,2,3,2
5350483.02,3.786532092,0,5.5,21.5944,129925.757,45.6,6.5986,7.5748,10.5478,0,2.750922258,0,74.2905,33.8383,56.5344,9.0632,4418,1.032827488,0,4.5164,0,34.7139,35.5274,-0.54209469,-0.669294121,-0.143107611,2,2,2
5350484.02,3.866843338,0,8,18.1405,134564.4614,43.8,1.0345,10.0851,6.8652,0,2.786198155,0,64.6153,38.8206,56.0639,8.8518,6817,1.033819702,0,4.4445,0,31.5115,30.9381,-0.52325175,-0.609032292,-0.558721364,2,2,1
5350484.03,3.738198238,0,9.9,21.2379,117132.0807,65.9,4.6304,6.3415,9.5723,0,2.827002235,1,58.4337,41.2681,47.1648,8.3096,4816,1.025555929,0,8.8171,0,32.3821,22.9669,-0.341704318,-0.553298316,-0.178253121,2,2,2
5350484.04,3.725830019,0,7.6,18.0741,122556.1243,43,2.6362,12.6263,3.5149,0,2.885058774,1,66.5694,37.819,56.1907,9.3898,1138,1.046860913,0,7.4674,0,31.9717,30.4862,-0.653518698,-0.91023461,-0.953809691,2,1,1
5350485.01,3.838196829,0,8.8,21.4428,120449.5242,36.3,2.9066,18.3388,15.3831,0,2.952088011,1,63.4726,44.646,63.0811,11.3247,10024,1.072110515,0,4.555,0,36.7608,22.1975,0.08907,0.0357,0.8508,3,4,4
5350485.02,3.625395361,1,8.5,13.8107,98506.5482,40.4,1.7464,31.7391,5.7266,0,2.856581284,1,58.5262,38.9307,52.1756,16.4746,8574,1.10075436,0,8.139,0,30.7019,26.7156,0.014723016,0.036040422,-0.176609795,3,4,2
5350500.01,3.335835579,1,10.6,26.614,80514.4078,41.3,6.6144,70.8822,34.0909,1,2.97139581,1,42.7841,47.291,45.7242,18.0796,3476,1.233225402,1,10.9746,1,34.1642,22.5825,1.371583278,0.416955004,0.506703651,5,4,4
5350500.02,3.34845345,1,13.4,27.0608,96230.4588,44.4,4.4129,46.4974,26.8171,1,2.768092508,0,42.6899,47.9654,41.9474,12.8361,5008,1.200337386,1,11.4864,1,34.2963,22.162,0.77766149,0.654432268,0.163941652,4,5,3
5350501.01,3.593211629,1,8,45.6728,131020.9601,47.6,6.87,20.9405,27.1288,1,2.842495197,1,51.1112,47.1291,49.877,8.0913,6318,1.060124818,0,12.9894,1,34.9732,19.9224,0.643658497,-0.499478113,-0.015348481,4,2,3
5350501.02,3.677795725,1,7.2,56.8627,204166.472,44.5,8.2541,8.4246,36.603,1,2.929014249,1,53.4736,47.252,53.1511,6.2792,7483,1.030923651,0,12.8057,1,33.2352,18.6752,-0.210900821,-0.836548607,0.089445051,3,1,3
5350502.01,3.494511873,1,8.2,29.7518,107060.9574,40.6,7.3715,25.8662,40.2725,1,2.847450477,1,47.9225,41.7004,46.1331,15.0995,5798,1.151836758,1,10.1951,0,32.3963,22.106,0.021894435,-0.11336511,0.476611714,3,3,3
5350502.02,3.385718707,1,10,29.1121,101321.2586,43.8,5.1626,25.4757,32.0682,1,2.92370034,1,45.8305,39.2073,45.8977,11.8315,2582,1.110273682,0,13.8663,1,29.4493,23.3455,-0.006697347,-0.004853151,0.419468618,3,3,3
5350503,3.488332478,1,8,31.8538,98541.4264,37.8,7.2669,42.0655,40.487,1,2.734111934,0,46.9296,52.3077,48.6052,13.6765,5298,1.160409401,1,9.0342,0,28.0205,21.376,0.194551179,0.345435667,0.7206253,4,4,4
5350504,3.630123471,1,12.1,46.9277,145908.2289,41.2,3.4314,21.2955,22.9928,0,2.924447658,1,49.8957,51.2201,54.9059,9.2424,3475,1.100398823,0,12.5386,1,33.3085,20.7949,-0.535142538,-0.391894353,0.45156129,2,2,3
5350505.01,3.809488149,0,8,61.0736,325448.7771,44.3,5.3725,3.2713,25.9621,1,3.005963558,1,47.71,51.5,56.8789,2.8572,5015,1.032675076,0,9.9538,0,29.5713,19.1,-0.985254281,-0.922222528,-0.122197585,1,1,2
5350505.02,3.854545065,0,6.7,62.4031,375131.8946,43.4,6.577,3.0526,32.3182,1,3.018100938,1,42.135,51.5923,54.1181,2.0451,6173,1.049375889,0,8.2698,0,26.2499,17.541,-0.897646987,-1.044101196,0.169083473,1,1,3
5350506,3.808352595,0,8,67.0157,405082.2232,41.6,6.2752,6.9945,25.0336,1,2.98479895,1,52.1434,51.3319,55.2119,2.9926,2980,1.030174144,0,11.4262,1,32.9093,18.4209,-1.060413629,-1.151002215,-0.067794811,1,1,2
5350507,3.804329031,0,8.4,54.6207,235085.1246,45,7.1098,11.3621,21.6091,0,2.982035634,1,54.2814,52.092,55.589,5.3428,4114,1.029174805,0,10.3355,0,31.71,17.8006,-0.574103155,-0.713514301,-0.069124191,2,1,2
5350508,3.651603751,1,7.9,35.7143,134926.6177,43.9,7.9289,10.9034,23.8149,0,2.883244647,1,50.7671,43.6004,47.9527,7.5808,3544,1.02577017,0,10.2558,0,33.2616,18.6104,-0.419260815,-0.458440942,0.109176944,2,2,3
5350509.01,3.615178297,1,6.4,36.5669,123008.1022,44.5,7.2795,8.4286,22.3955,0,2.9035491,1,50.5325,44.5094,47.729,6.9348,5385,1.047268986,0,9.5864,0,33.9011,17.6747,-0.218586674,-0.488760821,-0.085657652,3,2,2
5350509.02,3.653749478,1,6.4,42.6107,140654.6176,47.1,5.7726,8.7912,21.3177,0,2.808627065,1,52.797,44.588,47.8521,6.2122,3415,1.028747114,0,10.4449,0,39.2753,16.5653,-0.252776684,-0.733594466,-0.513305842,3,1,1
5350510,3.568128455,1,6.3,33.6449,147884.54,44.2,3.9915,9.334,14.1526,0,2.95041421,1,49.4653,41.3756,46.9464,7.2498,5688,1.040822416,0,12.4159,1,35.7797,17.7973,-0.67548137,-0.527389058,-0.437329998,2,2,2
5350511.01,3.436862438,1,12.5,36.0748,71734.0079,36.8,9.9272,90.0415,67.3989,1,2.827590487,1,40.8235,61.3229,50.0892,19.2802,6328,1.327519411,1,6.286,0,24.8934,24.2013,1.394978302,1.164417749,1.630358699,5,5,5
5350511.02,3.368160002,1,10.3,27.2382,106852.2198,41.5,5.0312,39.7796,34.8972,1,2.90270718,1,42.1834,46.5542,44.5037,13.6926,4817,1.186757427,1,11.2432,1,30.8328,20.9578,-0.004318424,0.595240446,0.3117608,3,4,3
5350512,3.544412265,1,10.8,33.4133,88545.4655,40.1,13.2118,58.8086,55.5709,1,2.757594192,0,42.9162,54.7669,48.4992,14.3178,6507,1.22371166,1,7.3671,0,25.5881,17.6304,0.716580402,0.492487332,1.663468456,4,4,5
5350513.01,3.520964125,1,10.3,46.7763,150822.2498,44.3,7.6747,12.1445,43.1613,1,2.763197432,0,45.9182,40.619,44.4486,6.739,7421,1.06563332,0,13.3837,1,32.3917,16.178,-0.341011959,-0.489443262,0.360219425,2,2,3
5350513.02,3.441226871,1,9,35.7773,81408.6766,40.9,10.0974,53.9378,55.9804,1,2.796867396,0,41.2932,51.0299,46.7278,13.7791,6722,1.211586193,1,9.0579,0,26.2028,18.3824,0.616164393,0.895736564,1.366202129,4,5,5
5350513.03,3.717678714,0,12.7,46.5848,125813.5964,41.9,11.2027,68.0976,61.4321,1,2.871274246,1,39.6949,57.778,50.6401,7.5638,3617,1.240262513,1,5.0806,0,25.7475,17.4535,0.83827655,0.273018554,1.655627189,4,4,5
5350513.04,3.524537386,1,7.8,36.5023,148240.108,45.3,4.7669,11.5506,38.0828,1,2.854774531,1,40.9594,40.8666,44.0414,5.7697,3818,1.10117255,0,11.7779,1,31.1718,16.2429,-0.50668223,-0.184580817,0.324117439,2,3,3
5350514.01,3.713510781,0,6.5,59.1837,329972.1975,49.2,5.4968,6.6838,51.0879,1,2.888079307,1,52.2686,45.8589,50.2345,4.3383,2390,1.026760716,0,17.031,1,32.1737,14.3919,-0.803277865,-1.102746817,0.269542346,1,1,3
5350514.02,3.725801461,0,12.1,47.6914,140880.2969,34.1,12.5256,48.4264,71.6863,1,2.712930491,0,43.8466,61.5697,55.3253,6.7356,6375,1.142991527,1,6.7198,0,26.3446,11.2272,0.046221219,1.158659214,1.605524724,3,5,5
5350515.01,3.615941684,1,7.9,38.0932,150121.7116,41.9,4.1393,17.0951,23.4562,0,2.749799195,0,50.0858,48.0849,52.6772,8.0091,4421,1.069789659,0,12.3955,1,34.0347,18.3871,-0.452265583,-0.486370389,0.184615716,2,2,3
5350515.02,3.535183566,1,11.2,45.0759,120941.5045,46.8,6.9924,32.034,34.7989,1,2.824965122,1,47.1604,44.7051,44.8471,8.1445,4003,1.099954253,0,11.5815,1,33.7793,19.6973,-0.048868287,-0.323692888,0.457354678,3,3,3
5350516.01,3.713481361,0,9.3,39.5054,142068.8099,42.1,5.0787,9.3514,42.5966,1,2.904770381,1,50.3972,44.5017,52.9546,7.4486,5592,1.059451181,0,8.0227,0,30.9277,17.7926,-0.68717482,-0.577592503,0.583724194,2,2,4
5350516.02,3.704498135,1,9.6,36.897,125984.3721,38,7.5057,6.1502,45.6816,1,2.981515553,1,55.1482,41.7099,55.0938,10.3828,5245,1.054221115,0,6.4629,0,28.8228,21.5198,-0.700278084,-0.399963515,0.428936349,1,2,3
5350516.03,3.567764898,1,9.6,35.3044,103559.8358,41,7.1951,16.8685,41.9323,1,2.911137294,1,50.3522,45.6509,49.4758,12.0747,6024,1.100263609,0,9.2817,0,30.6933,23.4484,0.003611348,-0.289688982,0.405555636,3,3,3
5350516.04,3.351603333,1,8.5,42.5936,87582.1259,38,7.9862,78.5903,60.0594,1,2.887832826,1,43.296,56.2243,49.21,16.1139,6392,1.241922898,1,8.6439,0,33.714,21.0401,1.134876915,0.278442861,1.771456883,5,4,5
5350516.05,3.60431008,1,10.4,33.4914,111891.0752,38.4,5.782,19.5554,41.406,1,2.910647893,1,49.6834,44.1482,49.3902,14.7497,6330,1.117801251,0,8.4809,0,30.4589,23.0277,-0.295925805,-0.212688613,0.791325495,3,3,4
5350516.06,3.622951554,1,11.2,35.8097,107861.0219,43.3,5.9034,29.8017,42.7774,1,2.837816658,1,48.5034,41.1337,46.9944,12.6059,5019,1.08797602,0,10.076,0,33.3794,19.9973,-0.312369281,-0.357196634,0.826514889,3,3,4
5350516.08,3.525697281,1,10.5,35.5509,95577.0754,39.8,8.3228,50.4955,52.6125,1,2.755001271,0,43.449,49.9634,48.9255,13.1217,6354,1.176817256,1,9.9751,0,29.0905,19.859,0.383474713,0.662163503,1.006098676,4,5,4
5350516.09,3.53845187,1,10.6,37.5695,109569.53,40.8,8.1059,14.1447,49.92,1,2.909573039,1,47.4267,45.03,46.6462,8.5026,7496,1.093651938,0,9.5821,0,31.4165,22.4204,-0.201571147,-0.052444178,0.719661643,3,3,4
5350516.11,3.709309226,1,8.5,53.75,197396.6726,45.5,5.0162,3.6839,40.7059,1,2.818944306,1,50.0964,49.3356,53.4476,5.0656,4788,1.031786172,0,12.8571,1,35.0143,16.8127,-0.741662051,-0.863341901,0.386234345,1,1,3
5350516.16,3.593759417,1,11.2,52.1705,141635.2636,43.9,8.3787,20.7706,43.1803,1,2.727747852,0,51.3193,47.9332,46.4056,8.1846,6012,1.096810674,0,9.7528,0,34.7405,16.5814,0.057214762,-0.155992977,0.33533222,3,3,3
5350516.17,3.397445102,1,11.4,43.8614,150024.4342,44.9,7.9743,20.8246,50.3273,1,2.792887985,0,45.7564,43.891,44.9475,8.8835,3819,1.126113078,1,14.0256,1,38.0873,20.3654,-0.033302278,-0.184117177,0.465506112,3,3,3
5350516.18,3.513539528,1,8.1,42.0369,135733.3768,42.5,4.4628,9.9588,31.5543,1,2.843419053,1,52.4262,38.9629,51.0216,9.7471,3635,1.039050669,0,11.8385,1,31.9623,19.0395,-0.78443782,-0.397545065,0.392278661,1,2,3
5350516.2,3.859131184,0,7.6,44.175,150899.4661,40.1,5.9205,3.0491,55.0626,1,2.899198176,1,53.3128,45.6518,51.7186,5.6498,6469,1.036411291,0,6.1515,0,35.0005,17.1768,-1.058624484,-0.611904075,0.990328575,1,2,4
5350516.21,3.826519895,0,5.1,46.7606,176258.1263,39.8,8.0843,4.7923,53.1614,1,2.940852715,1,49.9341,46.6918,53.6449,4.1027,3179,1.036408796,0,7.0706,0,36.4535,15.9881,-0.960048054,-0.749817196,0.830288162,1,1,4
5350516.22,3.881346955,0,8.3,47.3251,155590.0289,37,5.6877,4.496,61.6465,1,2.900065351,1,52.8316,46.4894,50.5427,4.6939,7191,1.024839846,0,6.2147,0,38.6411,16.0399,-1.070178135,-0.71148107,1.244123209,1,1,4
