Spatial ID,Diabetes Type 2 rate,Diabetes,Mental Health Score,Mental Health Binary,High Education Rate,Rate of Regular alcohol,Rate of Daily Smokers,Food Insecurity score,Food Insecurity binary,Unemployment Rate,Median Age,Recent Immigrant Rate,Work Stress Score,Work Stress binary,Rate of Active population,Visible Minority Rate,Visible Minority Binary,Low-income Rate,Low-income Binary,Ethnic Concentration,Ethnic Concentration quintiles,Residential Instability,Residential Instability quintiles,Average Income,Rented Rate,Active transportation,Total Population,Overweight,Obese,Material Deprivation,Material Deprivation quintiles
5350376.11,3.0726,0,3.938000538,0,36.0769,35.2857,5.5554,1.166143023,1,12.4,37.1,13.7622,2.468390157,0,58.721,84.6296,1,14,0,2.159889523,5,-0.142876549,3,86000.5848,48.4277,68.6311,3793,18.9878,11.3031,1.573321477,5
5350151,10.4213,0,3.579788241,1,39.5505,46.1545,18.9114,1.298880255,1,11.5,38.6,3.5432,3.022272544,1,48.5123,41.1165,1,12.4,0,0.680091195,4,0.538292711,4,87888.5101,60.5213,54.8524,3923,29.4805,19.9549,1.583706462,5
5350009,8.6321,0,3.894647625,0,30.9824,48.2411,10.8141,1.138531656,0,19.9,38.4,20.5263,2.847665347,0,55.528,30.4703,1,11.9,0,1.893176526,5,2.932522081,5,48405.8954,100,59.2602,978,22.4234,17.5749,1.588670422,5
5350194.02,0.0796,0,3.950156027,0,46.4275,38.1777,7.7641,1.224276109,1,18.4,34.2,9.834,2.574468282,0,61.0989,81.8069,1,24.8,0,2.737782668,5,0.824722125,4,73760.436,100,77.4977,6464,17.2899,8.9458,1.598412624,5
5350378.12,4.8849,0,3.880949517,1,21.0414,36.1457,11.3065,1.23034847,1,12.3,38.1,8.3096,2.541159542,0,50.3494,86.1047,1,13.8,0,1.928415265,5,0.208172797,2,75062.7015,47.5,64.9705,5635,23.9254,16.6449,1.603873667,5
5350261,7.8911,0,3.680123741,1,38.1874,38.8141,13.6062,1.232186183,1,13.6,47.1,10.097,2.811131444,0,48.0713,70.7836,1,9,0,1.493546095,5,0.786086736,4,75107.1678,43.5059,57.3455,6113,23.441,18.5055,1.639441669,5
5350031,5.8377,0,3.794495496,1,39.7133,50.1444,15.1162,1.225936849,1,10.8,35.7,12.7513,2.839036281,0,52.1134,80.8393,1,13.5,0,1.502462627,5,1.887557293,5,63790.6636,81.9619,65.0758,7411,27.2426,18.4723,1.67224387,5
5350292,4.9549,0,3.813352851,1,20.2181,41.1394,14.2705,1.211672784,1,9.6,38.6,14.0444,2.632859989,0,46.2286,76.8017,1,14.6,0,1.924417172,5,0.102535929,5,94505.0547,39.9161,55.0306,7923,24.9996,16.6576,1.67800431,5
5350190.02,12.1863,1,3.542933607,1,30.1709,39.1755,18.6779,1.308561693,1,12.5,39.6,6.0809,2.933140886,1,45.1422,51.0146,1,15,0,0.564226607,4,0.981944222,5,79887.8078,70.3042,52.9977,4928,33.5516,22.5211,1.705872093,5
5350047.02,9.0227,0,3.733519044,1,38.949,52.066,17.7503,1.230880439,1,11.4,39.7,7.5476,2.954745113,1,48.7768,54.2822,1,11.1,0,0.518348221,4,1.6254119,5,71346.5184,79.2363,59.3599,4110,32.3296,20.7836,1.710501923,5
5350237.01,8.4726,0,3.79080266,1,34.0353,36.0654,12.862,1.232392661,1,11.3,38.1,12.3304,2.716911431,0,45.0874,74.8652,1,16.8,0,1.766295394,5,0.413526851,3,85440.0527,59.7427,54.0204,7603,24.1924,18.2654,1.718474032,5
5350359,7.2302,0,3.797067337,1,25.7116,36.139,13.2552,1.248219851,1,15,38.6,9.6244,2.680195908,0,48.2975,71.6851,1,20,0,1.45686603,5,0.536178492,4,78231.5963,50.4831,54.97,8243,24.8801,16.9651,1.721030921,5
5350039,5.9053,0,3.77769107,1,30.1271,50.2171,15.3663,1.242851344,1,9.2,36.7,12.6491,2.792875175,0,53.1537,73.1289,1,19.8,0,1.298368519,5,1.767653274,5,81854.2151,67.1343,67.3673,4957,24.527,18.5852,1.737464134,5
5350281.01,4.4291,0,3.773974608,1,20.3223,34.7401,10.0973,1.211558464,1,11.8,37.5,7.7453,2.622016874,0,43.7808,75.8032,1,12.1,0,1.283276382,5,-0.114190736,4,81799.1492,51.4215,51.7854,6972,23.4432,12.6435,1.739154197,5
5350376.01,5.5384,0,3.820242179,1,34.3101,38.7687,8.022,1.15262768,1,11.8,40.1,7.7405,2.668822284,0,52.624,84.7563,1,27.5,0,1.742021608,5,-0.288155681,4,98198.816,29.9762,56.2264,5458,23.2593,12.1365,1.74668721,5
5350194.03,2.7479,0,3.81895342,1,38.2202,40.4336,17.4659,1.272468081,1,11.1,37.8,7.7181,2.54164332,0,52.1383,80.965,1,17.2,0,2.30656986,5,1.560261368,5,63351.029,99.6808,74.1743,3026,18.9422,10.1377,1.74780071,5
5350358.02,9.2981,0,3.68428011,1,24.2144,35.0004,14.0517,1.252983945,1,13.3,40.8,6.0899,2.745302785,0,44.5393,70.8104,1,15.2,0,1.281098587,4,0.489909042,2,77877.9786,48.9219,51.0678,5084,27.4299,20.0891,1.805318431,5
5350353.04,5.0728,0,3.850517427,1,33.107,32.8665,10.7671,1.247768137,1,11.8,38.9,5.384,2.630014688,0,46.6425,80.5019,1,13.9,0,1.594283503,5,0.204823334,3,71377.8342,51.3863,55.8297,4662,25.0156,15.4734,1.814318796,5
5350315.02,1.9592,0,3.901809608,0,24.2457,28.7928,6.0633,1.218537477,1,12.1,37.7,6.6231,2.719871729,0,50.2973,79.2587,1,16.1,0,1.626550781,5,-0.208440497,2,78994.1108,38.8385,63.4136,3669,16.5509,9.8348,1.82009034,5
5350346.01,5.7989,0,3.864459864,1,32.6032,37.3186,12.7369,1.246580991,1,10.1,37.4,9.8173,2.624511577,0,48.7349,77.2007,1,15.9,0,1.512991018,5,0.303138816,3,72238.2324,55.7425,57.2851,4987,22.3678,17.6008,1.89151789,5
5350171,13.3792,1,3.449876535,1,19.1151,35.6438,20.4178,1.343566101,1,11.9,41.3,9.0046,2.720587248,0,41.6997,58.7267,1,14.3,0,0.87034712,4,0.486229578,4,73612.2764,57.7899,48.7497,4555,26.5047,22.3015,1.892879137,5
5350332,7.4589,0,3.787219256,1,30.0927,38.0023,12.5259,1.220956297,1,13.9,40.3,5.8013,2.730005553,0,47.7586,73.5252,1,10.6,0,1.401788706,5,0.644693557,4,77860.813,62.2305,57.1117,7747,27.074,16.3362,1.899717132,5
5350341.04,5.2581,0,3.775953706,1,39.4277,36.5376,12.7205,1.276698681,1,18.1,36.3,10.8479,2.704961528,0,49.1172,82.4902,1,19.2,0,1.72227924,5,0.593822808,5,71291.3262,74.3687,60.3976,6642,23.8951,18.1276,1.910588023,5
5350172,12.1269,1,3.462979743,1,16.866,39.7068,20.9973,1.367813838,1,14.7,38.8,6.924,2.79085235,0,38.6158,65.3046,1,26,0,1.324311856,5,1.365277685,5,86320.2808,76.2639,50.955,2643,31.1752,26.5974,1.913445541,5
5350260.04,2.03,0,3.82182824,1,41.1866,40.5609,13.0519,1.228748126,1,11.7,34.5,10.1092,2.636683067,0,60.6285,83.6233,1,15.8,0,3.11627415,5,1.096333602,4,63889.3649,99.5398,74.0081,4311,15.9695,9.1806,1.987936229,5
5350065.02,6.9873,0,3.660801255,1,43.356,47.7225,20.9934,1.311745788,1,13,36.8,9.1858,2.561925154,0,49.3367,80.8736,1,15.4,0,1.932781029,5,1.927694971,5,56489.4517,98.7373,70.0051,12454,20.1985,15.1731,1.989180808,5
5350312.07,11.4313,1,3.623816641,1,20.5182,38.102,13.4325,1.216044811,1,8,51.1,2.6797,2.787438078,0,43.3683,58.3859,1,18.7,0,0.945755047,4,0.312152921,2,81647.0637,39.8557,47.6685,3172,27.3872,17.1521,2.048853488,5
5350250.04,0.2229,0,3.942690884,0,21.3797,37.2147,9.0016,1.205681637,1,12.3,33.1,13.2506,2.639541053,0,60.4338,93.2592,1,22.4,0,2.642687578,5,0.622401062,3,73251.4268,62.0737,72.2765,6928,23.257,11.3534,2.04920087,5
5350173,7.0586,0,3.566970778,1,20.7414,40.7531,21.9687,1.346216227,1,12.9,37.7,6.9809,2.588766591,0,43.8973,72.6787,1,18.3,0,1.374833396,5,0.599461057,4,71532.6657,56.8407,58.5524,3931,25.5484,20.2199,2.05051601,5
5350358.03,9.2704,0,3.65147075,1,29.7521,38.3841,17.9332,1.29797802,1,13.4,39.8,4.7745,2.666009076,0,45.156,71.6379,1,21.7,0,1.261481923,4,0.584067956,4,70939.8502,54.1099,52.2916,5800,28.8193,20.2398,2.057046909,5
5350175.02,8.9632,0,3.511269956,1,21.5016,39.19,21.8064,1.388599204,1,13.5,37.6,13.0172,2.696658254,0,44.0132,74.8077,1,20.5,0,1.783760459,5,1.619461495,5,61629.1949,79.6648,59.5187,8840,27.4162,19.0346,2.075128207,5
5350312.03,6.3783,0,3.700221774,1,14.8801,38.5995,16.5776,1.268597246,1,14.3,38.4,4.7389,2.613286154,0,45.6817,74.1302,1,15.4,0,1.411779168,5,-0.014477541,3,86011.0796,49.1678,54.4775,6668,24.537,17.7919,2.078777847,5
5350314.01,0.2891,0,3.891611514,0,24.6377,38.9357,9.46,1.2002543,1,16.1,35.1,9.198,2.530247732,0,62.973,92.3223,1,26.4,0,2.529155556,5,0.953306725,3,71373.4563,79.5612,80.3881,5262,16.6684,6.7118,2.08688513,5
5350242,8.648,0,3.685783415,1,29.5954,40.1668,17.646,1.252594528,1,11.3,34.4,1.4134,2.727375267,0,46.1643,68.3157,1,15.5,0,0.902429339,4,0.199293254,2,106517.8487,58.0589,50.6938,1698,26.1461,18.0585,2.157097786,5
5350250.05,0.3594,0,3.941764123,0,23.2139,34.3682,8.0547,1.219414499,1,18.1,35.2,15.9362,2.603367155,0,61.663,88.2206,1,11.5,0,2.853480585,5,0.437059195,4,77111.7299,61.7374,78.395,8396,19.3068,6.6757,2.16075622,5
5350363.07,1.0693,0,3.869761507,1,44.5716,40.1936,11.1161,1.217907309,1,13.9,34.5,13.3669,2.538584054,0,59.157,87.9393,1,19.7,0,1.915653388,5,1.007920388,5,65021.0083,81.1573,76.9296,5862,17.7328,8.7065,2.169384653,5
5350312.06,5.2929,0,3.760905982,1,16.4669,37.5927,12.4147,1.218988425,1,9.1,38.9,8.8701,2.589464432,0,52.4064,75.0264,1,9.6,0,1.599019198,5,-0.340152724,4,83367.3323,46.742,61.1214,3788,20.1334,14.9024,2.183701988,5
5350175.01,8.037,0,3.638623713,1,18.5358,39.0327,18.9983,1.320869701,1,11.8,39.7,8.2749,2.744886897,0,46.2197,66.2678,1,18.5,0,1.403286127,5,0.837932792,4,71412.5669,57.165,55.5688,6519,25.3559,20.0015,2.184892063,5
5350243.01,3.4468,0,3.81468994,1,29.8903,37.7206,9.564,1.190860509,1,15.4,34.3,7.4277,2.542487779,0,59.0694,85.159,1,15.8,0,2.255977036,5,0.54042967,4,80205.9338,37.9609,72.3451,6920,18.2026,10.5302,2.187744022,5
5350331.03,0.8848,0,3.896359639,0,29.2444,36.0994,9.3904,1.206893981,1,18.6,32.1,9.0086,2.606024407,0,57.9564,88.0923,1,8.7,0,2.695383276,5,0.360999798,3,73986.994,74.521,71.1244,6416,19.9144,8.22,2.192984751,5
5350283.01,9.5937,0,3.627045485,1,17.2621,37.0027,19.6813,1.31391957,1,13.1,39.6,9.2658,2.611964201,0,40.9358,69.1741,1,24,0,1.512539893,5,0.599262318,2,78815.7696,70.5172,54.6182,5836,24.6961,20.141,2.20467707,5
5350155,8.7751,0,3.534680013,1,17.543,35.8879,18.7473,1.313765741,1,15.8,37,8.5526,2.722968938,0,43.1263,55.7208,1,6.9,0,0.458779371,3,0.345961858,4,80726.1683,48.8302,48.5665,3496,27.2347,20.3056,2.206127542,5
5350363.05,0.9789,0,3.93699523,0,31.9584,36.1454,6.7936,1.179540078,1,18.6,31.8,11.9175,2.520668019,0,61.5175,90.581,1,16.4,0,2.071309448,5,0.919206621,2,63976.5002,65.3291,75.4155,5043,19.1405,10.2883,2.215468979,5
5350357.01,2.1254,0,3.887815383,1,28.0669,33.4046,9.9951,1.207307144,1,14.5,35.6,9.6677,2.641398272,0,54.1094,84.9436,1,13.1,0,1.71798233,5,0.285741597,2,64304.7871,78.8258,66.8265,7618,19.0631,9.3428,2.264110284,5
5350249.05,0.1158,0,3.898124083,0,40.4505,36.5135,6.5853,1.195192083,1,13.9,33.8,11.5751,2.61383719,0,64.0355,91.6025,1,13.2,0,2.445844508,5,0.186524194,2,76600.7469,72.8364,79.6564,5716,15.5785,6.0959,2.326567477,5
5350312.02,1.6847,0,3.88644621,1,19.584,36.547,9.9943,1.226133652,1,16.7,37.8,7.8753,2.515849461,0,55.1181,87.2544,1,19.4,0,1.714614785,5,-0.233479879,5,81346.1414,33.2449,67.413,3664,20.3671,11.3965,2.35089155,5
5350033,12.8193,1,3.57125913,1,39.7979,49.0785,18.1681,1.255691121,1,13.8,41.3,11.1959,2.982276391,1,48.8086,55.5331,1,24.6,0,0.988729286,4,2.724881661,5,60953.8678,84.2893,55.0309,5937,32.5064,21.691,2.388453495,5
5350244.02,8.8736,0,3.705291337,1,23.5005,33.2251,16.685,1.297776969,1,14.1,35.4,6.4329,2.63546836,0,45.1065,75.3966,1,18.2,0,1.696549848,5,0.217088838,3,74957.4135,67.4735,57.2841,3971,21.218,19.0228,2.391286542,5
5350156.01,9.3119,0,3.664148478,1,11.6436,40.0791,20.7667,1.312438334,1,9.8,38.7,4.4829,2.612440673,0,45.2892,70.6361,1,11.9,0,1.211384661,4,0.745842373,4,64575.7458,73.465,59.353,5895,21.8,18.989,2.398500605,5
5350283.02,10.1952,0,3.688754895,1,17.478,36.6477,11.0361,1.191667516,1,9,39.6,2.5855,2.766866072,0,41.725,55.1282,1,17.1,0,0.715413742,4,0.258864916,4,82243.0024,52.5229,46.6613,4680,25.4337,16.0965,2.416918139,5
5350281.02,6.6385,0,3.737785369,1,13.3303,39.4342,15.4523,1.281062324,1,15.5,34.8,5.5161,2.570924853,0,47.8523,77.0039,1,27.4,0,2.021753512,5,0.325431953,3,79633.6611,59.9851,61.4463,4092,23.8798,16.7254,2.425245147,5
5350344.02,9.6898,0,3.636935626,1,29.1271,31.5829,16.0982,1.296157511,1,15,49.5,7.0755,2.350846502,0,44.0115,75.3607,1,16.4,0,1.523660394,5,1.69455917,3,62582.9828,48.8108,50.763,3604,28.6339,15.5661,2.469597362,5
5350316.05,4.6652,0,3.816962364,1,12.8962,34.9927,13.1487,1.25101545,1,16.1,34.5,11.0909,2.577399195,0,47.5042,87.9537,1,13.3,0,2.107230231,5,0.24831996,5,70328.6612,65.6446,61.804,4408,21.4503,16.0408,2.610721994,5
5350355.06,5.968,0,3.801610945,1,23.8806,35.7344,14.3001,1.249591887,1,24.3,33.9,9.4404,2.473437316,0,49.6342,88.1289,1,21.7,0,2.161971021,5,0.15952872,5,77051.9851,70.7071,63.6783,1769,17.5445,15.2837,2.657075257,5
5350194.01,0,0,3.919866169,0,47.4982,37.692,8.682,1.207181345,1,15.2,28.2,11.9825,2.582430001,0,61.3725,91.8079,1,21.3,0,3.11564986,5,-0.034719112,3,65821.2338,100,79.9274,5725,16.397,5.4227,2.673814547,5
5350287.03,9.0549,0,3.717590783,1,29.6899,40.6197,17.0351,1.292056938,1,16.8,32.6,9.9128,2.742165501,0,48.3925,72.4695,1,13.7,0,1.761268562,5,1.150550815,4,76365.7947,62.253,60.4118,4021,24.7578,20.1182,2.679258708,5
5350312.04,3.8459,0,3.758175031,1,11.9661,39.5212,14.6496,1.25910973,1,12.9,36.4,8.7649,2.553632925,0,51.0342,85.7349,1,14.7,0,1.898743093,5,-0.020022012,3,71549.7032,61.4887,66.2927,6232,19.8674,14.1097,3.082681151,5
5350357.02,6.5782,0,3.774149382,1,25.1897,35.0845,15.102,1.270397145,1,19.3,34.3,4.3546,2.600250022,0,47.6795,79.4992,1,26.7,0,1.511574731,5,0.280003968,4,74387.0481,71.0739,59.8394,5112,20.125,15.744,3.255172681,5
5350341.03,3.037,0,3.88117249,1,38.9227,33.5101,9.0488,1.289191877,1,17.8,34.1,15.3627,2.765547328,0,54.4101,90.1241,1,16.7,0,2.56469405,5,0.935007993,4,45067.7269,95.7346,65.7411,3868,21.6951,11.553,3.332455546,5
5350316.03,3.2627,0,3.757066468,1,12.9695,43.1716,18.7356,1.29976194,1,14.6,34.2,9.5191,2.537487935,0,58.6531,85.4762,1,15.5,0,2.227511103,5,0.607105834,2,70091.1891,93.2068,74.8541,6121,16.442,12.0112,3.339653537,5
5350248.02,5.6314,0,3.777965359,1,23.8401,36.0409,13.1283,1.257714796,1,16.5,31,5.1885,2.562853,0,54.885,86.8408,1,18.4,0,1.50580217,5,-0.148313094,3,68648.761,69.8578,67.5629,5859,19.0471,13.4415,3.433892795,5
5350316.06,2.8364,0,3.800709846,1,20.4982,37.2226,12.5751,1.24641778,1,14.9,33,5.2342,2.47121117,0,54.2819,85.9723,1,15.8,0,1.901137084,5,0.020301916,4,67536.0986,60.5175,68.8636,3821,20.2606,12.4349,3.502093105,5
5350260.05,2.2827,0,3.698792479,1,24.8552,40.0778,16.6612,1.25139291,1,19.9,28.9,9.6774,2.570098066,0,62.562,75.9857,1,14.5,0,2.508261969,5,0.392570241,5,51887.0172,97.8848,73.9081,4185,13.2427,9.1103,3.762701044,5
5350316.04,5.138,0,3.69949755,1,16.775,41.1855,19.852,1.319113051,1,17.2,34.6,8.5573,2.541419341,0,51.67,89.0776,1,18.6,0,1.441226461,5,0.928456704,4,52505.2757,73.5,71.6797,4651,19.3727,15.0782,3.789715413,5
5350312.05,6.6337,0,3.755548577,1,8.1459,37.1587,15.7479,1.303977112,1,21.4,31.8,6.398,2.502563557,0,50.7855,95.2548,1,22.7,0,1.861407012,5,0.254319758,3,57419.9061,81.9413,68.1211,3983,19.2811,15.7869,4.197645442,5
